,qseqid,sseqid,length,qcovs,qcovhsp,pident,mismatch,qlen,slen,near_end,blast_minloc,blast_maxloc,contig_base
16,PAMFGBLK_02162-group_248,gnl|Prokka|MGAHIMGK_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,MGAHIMGK
17,PAMFGBLK_02162-group_248,gnl|Prokka|JEFIALGC_3,4626,100,100,100.0,0,4626,246855,False,52222,56847,JEFIALGC
18,PAMFGBLK_02162-group_248,gnl|Prokka|ABEOCBOD_3,4626,100,100,100.0,0,4626,246861,False,190015,194640,ABEOCBOD
19,PAMFGBLK_02162-group_248,gnl|Prokka|MMIJHIFG_4,4626,100,100,100.0,0,4626,247203,False,190245,194870,MMIJHIFG
20,PAMFGBLK_02162-group_248,gnl|Prokka|PFFJFIMK_3,4626,100,100,100.0,0,4626,246795,False,52175,56800,PFFJFIMK
21,PAMFGBLK_02162-group_248,gnl|Prokka|IGKGCBHE_4,4626,100,100,100.0,0,4626,246796,False,52185,56810,IGKGCBHE
22,PAMFGBLK_02162-group_248,gnl|Prokka|ALKBCNBD_4,4626,100,100,100.0,0,4626,246819,False,190010,194635,ALKBCNBD
23,PAMFGBLK_02162-group_248,gnl|Prokka|FDKFMKAM_4,4626,100,100,100.0,0,4626,246739,False,52150,56775,FDKFMKAM
24,PAMFGBLK_02162-group_248,gnl|Prokka|JBLNDOPL_4,4626,100,100,100.0,0,4626,246785,False,52173,56798,JBLNDOPL
25,PAMFGBLK_02162-group_248,gnl|Prokka|JBMAABEP_1,4626,100,100,100.0,0,4626,1145879,False,52336,56961,JBMAABEP
26,PAMFGBLK_02162-group_248,gnl|Prokka|NBDJAMNM_4,4626,100,100,100.0,0,4626,246739,False,52150,56775,NBDJAMNM
27,PAMFGBLK_02162-group_248,gnl|Prokka|BGILBILJ_4,4626,100,100,100.0,0,4626,246784,False,52173,56798,BGILBILJ
28,PAMFGBLK_02162-group_248,gnl|Prokka|ENLDMPGB_3,4626,100,100,100.0,0,4626,246857,False,52223,56848,ENLDMPGB
29,PAMFGBLK_02162-group_248,gnl|Prokka|CAECLGKD_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,CAECLGKD
30,PAMFGBLK_02162-group_248,gnl|Prokka|KNFBLGLP_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,KNFBLGLP
31,PAMFGBLK_02162-group_248,gnl|Prokka|ICPMLEOL_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,ICPMLEOL
32,PAMFGBLK_02162-group_248,gnl|Prokka|NJAODMDG_4,4626,100,100,100.0,0,4626,246883,False,52222,56847,NJAODMDG
33,PAMFGBLK_02162-group_248,gnl|Prokka|BNFEAEMC_4,4626,100,100,100.0,0,4626,246857,False,52222,56847,BNFEAEMC
34,PAMFGBLK_02162-group_248,gnl|Prokka|DEGBELAE_4,4626,100,100,100.0,0,4626,246783,False,189987,194612,DEGBELAE
35,PAMFGBLK_02162-group_248,gnl|Prokka|ADHLDDAC_4,4626,100,100,100.0,0,4626,246783,False,52172,56797,ADHLDDAC
36,PAMFGBLK_02162-group_248,gnl|Prokka|AJOFJPBF_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,AJOFJPBF
37,PAMFGBLK_02162-group_248,gnl|Prokka|ANAEAEJP_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,ANAEAEJP
38,PAMFGBLK_02162-group_248,gnl|Prokka|LCHNPGOA_4,4626,100,100,100.0,0,4626,246883,False,52222,56847,LCHNPGOA
39,PAMFGBLK_02162-group_248,gnl|Prokka|ADIGFNDI_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,ADIGFNDI
40,PAMFGBLK_02162-group_248,gnl|Prokka|LHOJNAPB_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,LHOJNAPB
41,PAMFGBLK_02162-group_248,gnl|Prokka|OKMHMAOF_4,4626,100,100,100.0,0,4626,246883,False,190037,194662,OKMHMAOF
42,PAMFGBLK_02162-group_248,gnl|Prokka|DCMMJPKK_3,4626,100,100,100.0,0,4626,247016,False,190008,194633,DCMMJPKK
43,PAMFGBLK_02162-group_248,gnl|Prokka|FKMKFJMD_3,4626,100,100,100.0,0,4626,246851,False,190005,194630,FKMKFJMD
44,PAMFGBLK_02162-group_248,gnl|Prokka|GAPJLKCI_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,GAPJLKCI
45,PAMFGBLK_02162-group_248,gnl|Prokka|IJPBNCHH_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,IJPBNCHH
46,PAMFGBLK_02162-group_248,gnl|Prokka|ODIEDKFP_3,4626,100,100,100.0,0,4626,246854,False,52222,56847,ODIEDKFP
47,PAMFGBLK_02162-group_248,gnl|Prokka|JBHGHDDA_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,JBHGHDDA
48,PAMFGBLK_02162-group_248,gnl|Prokka|PGOEFHHN_4,4626,100,100,100.0,0,4626,246754,False,52172,56797,PGOEFHHN
49,PAMFGBLK_02162-group_248,gnl|Prokka|IJNFCOAP_4,4626,100,100,100.0,0,4626,246754,False,52172,56797,IJNFCOAP
50,PAMFGBLK_02162-group_248,gnl|Prokka|BNLOMIDG_4,4626,100,100,100.0,0,4626,246754,False,189958,194583,BNLOMIDG
51,PAMFGBLK_02162-group_248,gnl|Prokka|OGBAOGFD_3,4626,100,100,100.0,0,4626,246854,False,52222,56847,OGBAOGFD
52,PAMFGBLK_02162-group_248,gnl|Prokka|BLPNJNEN_4,4626,100,100,100.0,0,4626,246854,False,190008,194633,BLPNJNEN
53,PAMFGBLK_02162-group_248,gnl|Prokka|MMANKKFH_4,4626,100,100,100.0,0,4626,246754,False,52172,56797,MMANKKFH
54,PAMFGBLK_02162-group_248,gnl|Prokka|FDKDJOJP_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,FDKDJOJP
55,PAMFGBLK_02162-group_248,gnl|Prokka|HDJLGHHC_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,HDJLGHHC
56,PAMFGBLK_02162-group_248,gnl|Prokka|MACNENOM_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,MACNENOM
57,PAMFGBLK_02162-group_248,gnl|Prokka|PMKJEPEN_3,4626,100,100,100.0,0,4626,246827,False,189981,194606,PMKJEPEN
58,PAMFGBLK_02162-group_248,gnl|Prokka|OFJBGCJB_4,4626,100,100,100.0,0,4626,246754,False,52172,56797,OFJBGCJB
59,PAMFGBLK_02162-group_248,gnl|Prokka|ADDOOIMP_4,4626,100,100,100.0,0,4626,246754,False,189958,194583,ADDOOIMP
60,PAMFGBLK_02162-group_248,gnl|Prokka|OCOAGFBJ_3,4626,100,100,100.0,0,4626,246839,False,52222,56847,OCOAGFBJ
61,PAMFGBLK_02162-group_248,gnl|Prokka|LNHGJJOK_3,4626,100,100,100.0,0,4626,246838,False,189992,194617,LNHGJJOK
62,PAMFGBLK_02162-group_248,gnl|Prokka|NHIMBOON_3,4626,100,100,100.0,0,4626,246854,False,190008,194633,NHIMBOON
63,PAMFGBLK_02162-group_248,gnl|Prokka|JMOIPNPE_3,4626,100,100,100.0,0,4626,246854,False,52222,56847,JMOIPNPE
64,PAMFGBLK_02162-group_248,gnl|Prokka|GPPBOHBI_5,4626,100,100,100.0,0,4626,246754,False,52172,56797,GPPBOHBI
65,PAMFGBLK_02162-group_248,gnl|Prokka|FPAGCJPB_3,4626,100,100,100.0,0,4626,246843,False,52222,56847,FPAGCJPB
66,PAMFGBLK_02162-group_248,gnl|Prokka|LLHKENLE_4,4626,100,100,100.0,0,4626,246838,False,52222,56847,LLHKENLE
67,PAMFGBLK_02162-group_248,gnl|Prokka|OCCDGLKH_3,4626,100,100,100.0,0,4626,246854,False,52222,56847,OCCDGLKH
68,PAMFGBLK_02162-group_248,gnl|Prokka|EFFEHPFP_5,4626,100,100,100.0,0,4626,246826,False,52222,56847,EFFEHPFP
69,PAMFGBLK_02162-group_248,gnl|Prokka|HGKDFKOM_4,4626,100,100,100.0,0,4626,246754,False,189958,194583,HGKDFKOM
70,PAMFGBLK_02162-group_248,gnl|Prokka|FDCLHJFL_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,FDCLHJFL
71,PAMFGBLK_02162-group_248,gnl|Prokka|ABMABLAE_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,ABMABLAE
72,PAMFGBLK_02162-group_248,gnl|Prokka|DDGCLADL_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,DDGCLADL
73,PAMFGBLK_02162-group_248,gnl|Prokka|OELCEAKG_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,OELCEAKG
74,PAMFGBLK_02162-group_248,gnl|Prokka|LKENDAKP_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,LKENDAKP
75,PAMFGBLK_02162-group_248,gnl|Prokka|FNMFICPP_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,FNMFICPP
76,PAMFGBLK_02162-group_248,gnl|Prokka|ODFGCHDB_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,ODFGCHDB
77,PAMFGBLK_02162-group_248,gnl|Prokka|PDFCAJKL_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,PDFCAJKL
78,PAMFGBLK_02162-group_248,gnl|Prokka|DJGDLCKI_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,DJGDLCKI
79,PAMFGBLK_02162-group_248,gnl|Prokka|HGEMAGEO_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,HGEMAGEO
80,PAMFGBLK_02162-group_248,gnl|Prokka|CMPCHABI_5,4626,100,100,100.0,0,4626,246710,False,52150,56775,CMPCHABI
81,PAMFGBLK_02162-group_248,gnl|Prokka|KHKKPMEB_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,KHKKPMEB
82,PAMFGBLK_02162-group_248,gnl|Prokka|GKDBGAHO_3,4626,100,100,100.0,0,4626,246710,False,52150,56775,GKDBGAHO
83,PAMFGBLK_02162-group_248,gnl|Prokka|BABMOHFK_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,BABMOHFK
84,PAMFGBLK_02162-group_248,gnl|Prokka|PPBOOHGF_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,PPBOOHGF
85,PAMFGBLK_02162-group_248,gnl|Prokka|MNLIIKDB_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,MNLIIKDB
86,PAMFGBLK_02162-group_248,gnl|Prokka|PNCOACDL_8,4626,100,100,100.0,0,4626,62394,False,52150,56775,PNCOACDL
87,PAMFGBLK_02162-group_248,gnl|Prokka|OILCNEIP_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,OILCNEIP
88,PAMFGBLK_02162-group_248,gnl|Prokka|BKFEKIHJ_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,BKFEKIHJ
89,PAMFGBLK_02162-group_248,gnl|Prokka|LENDPFJF_4,4626,100,100,100.0,0,4626,246710,False,52150,56775,LENDPFJF
90,PAMFGBLK_02162-group_248,gnl|Prokka|KEMBPMCO_8,4626,100,100,100.0,0,4626,62381,False,52150,56775,KEMBPMCO
91,PAMFGBLK_02162-group_248,gnl|Prokka|DFPODENE_5,4626,100,100,100.0,0,4626,246710,False,52150,56775,DFPODENE
92,PAMFGBLK_02162-group_248,gnl|Prokka|HNLDKCNH_4,4626,100,100,100.0,0,4626,246710,False,189936,194561,HNLDKCNH
93,PAMFGBLK_02162-group_248,gnl|Prokka|DEOLEIPD_3,4626,100,100,100.0,0,4626,246872,False,189936,194561,DEOLEIPD
94,PAMFGBLK_02162-group_248,gnl|Prokka|DDLDHHHK_4,4626,100,100,100.0,0,4626,246719,False,52150,56775,DDLDHHHK
95,PAMFGBLK_02162-group_248,gnl|Prokka|GBLMMIEE_8,4626,100,100,100.0,0,4626,62386,False,52150,56775,GBLMMIEE
96,PAMFGBLK_02162-group_248,gnl|Prokka|NFCPHLCK_5,4626,100,100,100.0,0,4626,225365,False,168591,173216,NFCPHLCK
97,PAMFGBLK_02162-group_248,gnl|Prokka|OLOCMKJI_22,4626,100,100,100.0,0,4626,32095,False,3810,8435,OLOCMKJI
98,PAMFGBLK_02162-group_248,gnl|Prokka|GGMJEBGE_4,4626,100,100,100.0,0,4626,246740,False,189966,194591,GGMJEBGE
99,PAMFGBLK_02162-group_248,gnl|Prokka|JOPKEAGC_4,4626,100,100,100.0,0,4626,246740,False,189966,194591,JOPKEAGC
100,PAMFGBLK_02162-group_248,gnl|Prokka|IPEDMIGG_4,4626,100,100,100.0,0,4626,246880,False,190106,194731,IPEDMIGG
101,PAMFGBLK_02162-group_248,gnl|Prokka|MFBLOIMI_12,4626,100,100,100.0,0,4626,62381,False,5607,10232,MFBLOIMI
102,PAMFGBLK_02162-group_248,gnl|Prokka|HHKLHPOP_2,4626,100,100,100.0,0,4626,246900,False,189964,194589,HHKLHPOP
103,PAMFGBLK_02162-group_248,gnl|Prokka|BCKKNDMB_30,4626,100,100,100.0,0,4626,34970,False,11776,16401,BCKKNDMB
104,PAMFGBLK_02162-group_248,gnl|Prokka|IMKCLFHI_15,4626,100,100,100.0,0,4626,60941,False,37555,42180,IMKCLFHI
105,PAMFGBLK_02162-group_248,gnl|Prokka|NJOEPGAE_3,4626,100,100,100.0,0,4626,246738,False,189964,194589,NJOEPGAE
106,PAMFGBLK_02162-group_248,gnl|Prokka|HIOHCHLN_3,4626,100,100,100.0,0,4626,246720,False,189946,194571,HIOHCHLN
107,PAMFGBLK_02162-group_248,gnl|Prokka|NJCBMMHN_1,4626,100,100,100.0,0,4626,141065,False,23156,27781,NJCBMMHN
108,PAMFGBLK_02162-group_248,gnl|Prokka|GKHKCOIE_5,4626,100,100,100.0,0,4626,246901,False,189965,194590,GKHKCOIE
109,PAMFGBLK_02162-group_248,gnl|Prokka|PAGMCKCN_9,4626,100,100,100.0,0,4626,64965,False,37807,42432,PAGMCKCN
110,PAMFGBLK_02162-group_248,gnl|Prokka|GEFFMOED_5,4626,100,100,100.0,0,4626,141174,False,73743,78368,GEFFMOED
111,PAMFGBLK_02162-group_248,gnl|Prokka|MHLOIMOE_13,4626,100,100,100.0,0,4626,68819,False,11789,16414,MHLOIMOE
112,PAMFGBLK_02162-group_248,gnl|Prokka|PFPLOLPJ_13,4626,100,100,100.0,0,4626,62398,False,52150,56775,PFPLOLPJ
113,PAMFGBLK_02162-group_248,gnl|Prokka|DDMNPGFA_16,4626,100,100,100.0,0,4626,62554,False,5618,10243,DDMNPGFA
114,PAMFGBLK_02162-group_248,gnl|Prokka|FKGGGBLD_15,4626,100,100,100.0,0,4626,40288,False,30046,34671,FKGGGBLD
115,PAMFGBLK_02162-group_248,gnl|Prokka|JIOAODBO_10,4626,100,100,100.0,0,4626,62390,False,52150,56775,JIOAODBO
116,PAMFGBLK_02162-group_248,gnl|Prokka|NAAHHEGF_3,4626,100,100,100.0,0,4626,246738,False,189964,194589,NAAHHEGF
117,PAMFGBLK_02162-group_248,gnl|Prokka|LDAPBGPF_9,4626,100,100,100.0,0,4626,62401,False,52150,56775,LDAPBGPF
118,PAMFGBLK_02162-group_248,gnl|Prokka|ABFFFOKN_3,4626,100,100,100.0,0,4626,246738,False,52150,56775,ABFFFOKN
119,PAMFGBLK_02162-group_248,gnl|Prokka|EHACDPEE_3,4626,100,100,100.0,0,4626,246746,False,189972,194597,EHACDPEE
120,PAMFGBLK_02162-group_248,gnl|Prokka|LONJINAH_3,4626,100,100,100.0,0,4626,246739,False,52150,56775,LONJINAH
121,PAMFGBLK_02162-group_248,gnl|Prokka|FJGDLOCD_7,4626,100,100,100.0,0,4626,62398,False,52150,56775,FJGDLOCD
122,PAMFGBLK_02162-group_248,gnl|Prokka|OMMOBNHI_7,4626,100,100,100.0,0,4626,62379,False,5605,10230,OMMOBNHI
123,PAMFGBLK_02162-group_248,gnl|Prokka|JOCFFAJK_3,4626,100,100,100.0,0,4626,246739,False,52150,56775,JOCFFAJK
124,PAMFGBLK_02162-group_248,gnl|Prokka|KOKOLNDH_8,4626,100,100,100.0,0,4626,62398,False,5624,10249,KOKOLNDH
125,PAMFGBLK_02162-group_248,gnl|Prokka|IOJOCIPK_3,4626,100,100,100.0,0,4626,246738,False,189964,194589,IOJOCIPK
126,PAMFGBLK_02162-group_248,gnl|Prokka|JLDNEDHF_4,4626,100,100,100.0,0,4626,246738,False,52150,56775,JLDNEDHF
127,PAMFGBLK_02162-group_248,gnl|Prokka|ICGEFILB_9,4626,100,100,100.0,0,4626,62398,False,52150,56775,ICGEFILB
128,PAMFGBLK_02162-group_248,gnl|Prokka|FLDAJPGA_4,4626,100,100,100.0,0,4626,246738,False,189964,194589,FLDAJPGA
129,PAMFGBLK_02162-group_248,gnl|Prokka|PAMFGBLK_7,4626,100,100,100.0,0,4626,62401,False,5627,10252,PAMFGBLK
130,PAMFGBLK_02162-group_248,gnl|Prokka|PELDEGLP_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,PELDEGLP
131,PAMFGBLK_02162-group_248,gnl|Prokka|ABPOFPLB_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,ABPOFPLB
132,PAMFGBLK_02162-group_248,gnl|Prokka|EFDNJICO_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,EFDNJICO
133,PAMFGBLK_02162-group_248,gnl|Prokka|DAEMNLCD_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,DAEMNLCD
134,PAMFGBLK_02162-group_248,gnl|Prokka|DGHEILOE_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,DGHEILOE
135,PAMFGBLK_02162-group_248,gnl|Prokka|CCEPGECE_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,CCEPGECE
136,PAMFGBLK_02162-group_248,gnl|Prokka|LBADPGHB_3,4626,100,100,99.978,1,4626,246928,False,52222,56847,LBADPGHB
137,PAMFGBLK_02162-group_248,gnl|Prokka|JEIJHHMN_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,JEIJHHMN
138,PAMFGBLK_02162-group_248,gnl|Prokka|INBCKBKL_3,4626,100,100,99.978,1,4626,246927,False,52222,56847,INBCKBKL
139,PAMFGBLK_02162-group_248,gnl|Prokka|KECCLNID_3,4626,100,100,99.978,1,4626,246915,False,52210,56835,KECCLNID
140,PAMFGBLK_02162-group_248,gnl|Prokka|HNOIOELK_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,HNOIOELK
141,PAMFGBLK_02162-group_248,gnl|Prokka|MJLBDMNP_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,MJLBDMNP
142,PAMFGBLK_02162-group_248,gnl|Prokka|OKCBLAPN_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,OKCBLAPN
143,PAMFGBLK_02162-group_248,gnl|Prokka|PABJNFEH_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,PABJNFEH
144,PAMFGBLK_02162-group_248,gnl|Prokka|FEJBJDJF_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,FEJBJDJF
145,PAMFGBLK_02162-group_248,gnl|Prokka|IKCDMFOB_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,IKCDMFOB
146,PAMFGBLK_02162-group_248,gnl|Prokka|NMOBLLLJ_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,NMOBLLLJ
147,PAMFGBLK_02162-group_248,gnl|Prokka|JPCCJBMG_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,JPCCJBMG
148,PAMFGBLK_02162-group_248,gnl|Prokka|MLNCADFA_4,4626,100,100,99.978,1,4626,246631,False,52189,56814,MLNCADFA
149,PAMFGBLK_02162-group_248,gnl|Prokka|FMCOONOI_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,FMCOONOI
150,PAMFGBLK_02162-group_248,gnl|Prokka|IGHMGLFL_4,4626,100,100,99.978,1,4626,246631,False,52189,56814,IGHMGLFL
151,PAMFGBLK_02162-group_248,gnl|Prokka|PDCPDMIA_3,4626,100,100,99.978,1,4626,246927,False,190081,194706,PDCPDMIA
152,PAMFGBLK_02162-group_248,gnl|Prokka|KPCEJIHM_5,4626,100,100,99.978,1,4626,246506,False,52192,56817,KPCEJIHM
153,PAMFGBLK_02162-group_248,gnl|Prokka|FDJHHJPA_2,4626,100,100,99.978,1,4626,600992,False,406680,411305,FDJHHJPA
154,PAMFGBLK_02162-group_248,gnl|Prokka|MMBKMDDJ_12,4626,100,100,99.978,1,4626,63782,False,52189,56814,MMBKMDDJ
155,PAMFGBLK_02162-group_248,gnl|Prokka|COGEHHHN_20,4626,100,100,99.978,1,4626,42464,False,28989,33614,COGEHHHN
156,PAMFGBLK_02162-group_248,gnl|Prokka|AINGEHMN_1,4626,100,100,99.978,1,4626,907405,False,850592,855217,AINGEHMN
157,PAMFGBLK_02162-group_248,gnl|Prokka|GJCAAHBC_3,4626,100,100,99.978,1,4626,246459,False,189668,194293,GJCAAHBC
158,PAMFGBLK_02162-group_248,gnl|Prokka|FFAOIDEB_4,4626,100,100,99.978,1,4626,246837,False,190038,194663,FFAOIDEB
159,PAMFGBLK_02162-group_248,gnl|Prokka|AEOEGMHF_4,4626,100,100,99.978,1,4626,246587,False,189796,194421,AEOEGMHF
160,PAMFGBLK_02162-group_248,gnl|Prokka|OPIIEFOC_4,4626,100,100,99.978,1,4626,246504,False,52190,56815,OPIIEFOC
161,PAMFGBLK_02162-group_248,gnl|Prokka|IHNGJBMK_17,4626,100,100,99.978,1,4626,69227,False,52172,56797,IHNGJBMK
162,PAMFGBLK_02162-group_248,gnl|Prokka|AKFBJEOF_4,4626,100,100,99.978,1,4626,246827,False,52172,56797,AKFBJEOF
163,PAMFGBLK_02162-group_248,gnl|Prokka|JABMKIJO_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,JABMKIJO
164,PAMFGBLK_02162-group_248,gnl|Prokka|MEDGMGKO_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,MEDGMGKO
165,PAMFGBLK_02162-group_248,gnl|Prokka|PPOCOCEO_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,PPOCOCEO
166,PAMFGBLK_02162-group_248,gnl|Prokka|NMPPJOJP_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,NMPPJOJP
167,PAMFGBLK_02162-group_248,gnl|Prokka|BFNAJEIB_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,BFNAJEIB
168,PAMFGBLK_02162-group_248,gnl|Prokka|IJFOGFJP_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,IJFOGFJP
169,PAMFGBLK_02162-group_248,gnl|Prokka|OCIGMOHF_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,OCIGMOHF
170,PAMFGBLK_02162-group_248,gnl|Prokka|FPIDNBAI_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,FPIDNBAI
171,PAMFGBLK_02162-group_248,gnl|Prokka|AKLIKJOL_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,AKLIKJOL
172,PAMFGBLK_02162-group_248,gnl|Prokka|GMLCFNAP_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,GMLCFNAP
173,PAMFGBLK_02162-group_248,gnl|Prokka|DCEOPLEE_3,4626,100,100,99.978,1,4626,246603,False,189740,194365,DCEOPLEE
174,PAMFGBLK_02162-group_248,gnl|Prokka|LCKKIONK_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,LCKKIONK
175,PAMFGBLK_02162-group_248,gnl|Prokka|MEBBBAEH_4,4626,100,100,99.978,1,4626,246631,False,52189,56814,MEBBBAEH
176,PAMFGBLK_02162-group_248,gnl|Prokka|HHCGKGMK_4,4626,100,100,99.978,1,4626,246503,False,189690,194315,HHCGKGMK
177,PAMFGBLK_02162-group_248,gnl|Prokka|KJAHINLG_3,4626,100,100,99.978,1,4626,246731,False,189868,194493,KJAHINLG
178,PAMFGBLK_02162-group_248,gnl|Prokka|NFNMOMDO_4,4626,100,100,99.978,1,4626,246731,False,52239,56864,NFNMOMDO
179,PAMFGBLK_02162-group_248,gnl|Prokka|KOFAFOIC_4,4626,100,100,99.978,1,4626,246731,False,52239,56864,KOFAFOIC
180,PAMFGBLK_02162-group_248,gnl|Prokka|HCEPOLHN_3,4626,100,100,99.978,1,4626,246731,False,52239,56864,HCEPOLHN
181,PAMFGBLK_02162-group_248,gnl|Prokka|OPFGAEAG_8,4626,100,100,99.978,1,4626,62418,False,52167,56792,OPFGAEAG
182,PAMFGBLK_02162-group_248,gnl|Prokka|FBHCLGBB_9,4626,100,100,99.978,1,4626,62422,False,52167,56792,FBHCLGBB
183,PAMFGBLK_02162-group_248,gnl|Prokka|HKBPOGDE_10,4626,100,100,99.978,1,4626,62410,False,52167,56792,HKBPOGDE
184,PAMFGBLK_02162-group_248,gnl|Prokka|FOFFBIEG_3,4626,100,100,99.978,1,4626,246587,False,52167,56792,FOFFBIEG
185,PAMFGBLK_02162-group_248,gnl|Prokka|DJOGPBMI_8,4626,100,100,99.978,1,4626,62415,False,5624,10249,DJOGPBMI
186,PAMFGBLK_02162-group_248,gnl|Prokka|OFIBGHCF_7,4626,100,100,99.978,1,4626,62413,False,52167,56792,OFIBGHCF
187,PAMFGBLK_02162-group_248,gnl|Prokka|GNNLHIOK_4,4626,100,100,99.978,1,4626,246598,False,189807,194432,GNNLHIOK
